execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,p_object_pool,p_model_pool_target_init,p_model_pool_non_target_init,seed_clone,seed_mutations,test_dir
6,xwiki,XWIKI-14319,9.4-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-9.4-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-14319/XWIKI-14319.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14319
7,xwiki,XWIKI-14319,9.4-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-9.4-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-14319/XWIKI-14319.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14319
8,xwiki,XWIKI-14319,9.4-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-9.4-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-14319/XWIKI-14319.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14319
9,xwiki,XWIKI-14319,9.4-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-9.4-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-14319/XWIKI-14319.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14319
10,xwiki,XWIKI-14319,9.4-rc-1,becnhmark/applications/XWIKI-bins/XWIKI-9.4-rc-1,xwiki,becnhmark/crashes/XWIKI/XWIKI-14319/XWIKI-14319.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14319
1,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
2,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
3,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
4,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
5,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
6,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
7,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
8,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
9,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
10,xwiki,XWIKI-13316,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13316/XWIKI-13316.log,yes,8.1-milestone-2,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13316
1,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
2,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
3,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
4,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
5,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
6,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
7,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
8,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
9,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
10,xwiki,XWIKI-13457,8.0,becnhmark/applications/XWIKI-bins/XWIKI-8.0,xwiki,becnhmark/crashes/XWIKI/XWIKI-13457/XWIKI-13457.log,yes,8.2.2,7,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13457
1,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
2,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
3,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
4,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
5,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
6,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
7,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
8,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
9,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
10,xwiki,XWIKI-14227,9.3,becnhmark/applications/XWIKI-bins/XWIKI-9.3,xwiki,becnhmark/crashes/XWIKI/XWIKI-14227/XWIKI-14227.log,yes,9.3.1,3,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-14227
1,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
2,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
3,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
4,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
5,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
6,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
7,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
8,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
9,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
10,xwiki,XRENDERING-418,7.3,becnhmark/applications/XWIKI-bins/XWIKI-7.3,xwiki,becnhmark/crashes/XWIKI/XRENDERING-418/XRENDERING-418.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XRENDERING-418
1,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
2,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
3,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
4,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
5,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
6,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
7,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
8,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
9,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
10,xwiki,XWIKI-13372,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13372/XWIKI-13372.log,yes,7.4.6,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13372
1,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
2,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
3,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
4,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
5,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
6,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
7,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
8,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
9,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
10,xwiki,XWIKI-13196,7.4.2,becnhmark/applications/XWIKI-bins/XWIKI-7.4.2,xwiki,becnhmark/crashes/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/XWIKI-13196
1,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
2,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
3,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
4,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
5,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
6,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
7,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
8,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
9,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
10,mockito,MOCKITO-38b,38b,becnhmark/applications/MOCKITO-bins/MOCKITO-38b,mockito,becnhmark/crashes/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/MOCKITO-38b
1,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
2,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
3,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
4,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
5,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
6,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
7,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
8,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
9,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
10,lang,LANG-47b,47b,becnhmark/applications/LANG-bins/LANG-47b,lang3,becnhmark/crashes/LANG/LANG-47b/LANG-47b.log,yes,47f,1,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-47b
1,lang,LANG-39b,39b,becnhmark/applications/LANG-bins/LANG-39b,lang3,becnhmark/crashes/LANG/LANG-39b/LANG-39b.log,yes,39f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-39b
2,lang,LANG-39b,39b,becnhmark/applications/LANG-bins/LANG-39b,lang3,becnhmark/crashes/LANG/LANG-39b/LANG-39b.log,yes,39f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-39b
3,lang,LANG-39b,39b,becnhmark/applications/LANG-bins/LANG-39b,lang3,becnhmark/crashes/LANG/LANG-39b/LANG-39b.log,yes,39f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-39b
4,lang,LANG-39b,39b,becnhmark/applications/LANG-bins/LANG-39b,lang3,becnhmark/crashes/LANG/LANG-39b/LANG-39b.log,yes,39f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-39b
5,lang,LANG-39b,39b,becnhmark/applications/LANG-bins/LANG-39b,lang3,becnhmark/crashes/LANG/LANG-39b/LANG-39b.log,yes,39f,2,0.8,0.5,0,0,62328,100,0.3,0.3,0.3,0.5,3,JarFiles/GGA-tests/LANG-39b
